,start_time,end_time,data_source,regressor_name,num_samples,num_skipped,reaction_count_mean,reaction_count_stdev,feature_generator,num_features,error
0,Wed May 24 18:21:00 2017,Wed May 24 18:23:00 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bigram_stemmed_bow_100,100,0.12043629480124855
0,Wed May 24 18:20:57 2017,Wed May 24 18:30:54 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_lemmatized_bow_100,100,0.11269614775402452
0,Wed May 24 18:21:00 2017,Wed May 24 18:23:02 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_500,500,0.10791761753188384
0,Wed May 24 18:20:58 2017,Wed May 24 18:32:58 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_lemmatized_bow_250,250,0.10991449718652244
0,Wed May 24 18:20:58 2017,Wed May 24 18:22:01 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bigram_bow_1000,1000,0.11677706249776805
0,Wed May 24 18:21:00 2017,Wed May 24 18:23:35 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bigram_stemmed_bow_1000,1000,0.1147450514835209
0,Wed May 24 18:20:57 2017,Wed May 24 18:21:40 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_bigram_bow_500,500,0.12141929697943787
0,Wed May 24 18:20:58 2017,Wed May 24 18:24:05 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_stemmed_bow_500,500,0.11868618240516515
0,Wed May 24 18:20:57 2017,Wed May 24 18:30:42 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bigram_lemmatized_bow_500,500,0.1163021840296938
0,Wed May 24 18:20:57 2017,Wed May 24 18:31:47 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_lemmatized_bow_250,250,0.11878654256503444
0,Wed May 24 18:20:57 2017,Wed May 24 18:23:31 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_bigram_stemmed_bow_1000,1000,0.12045894208533915
0,Wed May 24 19:00:50 2017,Wed May 24 19:03:55 2017,bild+spiegelonline+ihre.sz,Baseline,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_stemmed_bow_500,500,0.13424741123542924
