,start_time,end_time,data_source,regressor_name,num_samples,num_skipped,reaction_count_mean,reaction_count_stdev,feature_generator,num_features,error
0,Sat May 20 12:33:49 2017,Sat May 20 12:35:44 2017,bild+spiegelonline+ihre.sz,KNeighbours,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_250,250,0.11385166898780877
0,Sat May 20 12:33:48 2017,Sat May 20 12:38:51 2017,bild+spiegelonline+ihre.sz,Baseline,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_1000,1000,0.13424741123542924
0,Sat May 20 12:33:46 2017,Sat May 20 12:34:58 2017,foxnews+nytimes+theguardian,SVRRbf,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_100,100,0.11879718368749907
0,Sat May 20 12:33:45 2017,Sat May 20 12:35:22 2017,foxnews+nytimes+theguardian,RandomForest,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_250,250,0.10692272366785886
0,Sat May 20 12:33:46 2017,Sat May 20 12:35:58 2017,bild+spiegelonline+ihre.sz,LinearRegression,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_500,500,0.10839552168182773
0,Sat May 20 12:33:47 2017,Sat May 20 12:51:24 2017,bild+spiegelonline+ihre.sz,SVRSigmoid,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_1000,1000,0.14012678932517286
0,Sat May 20 12:33:48 2017,Sat May 20 12:35:45 2017,bild+spiegelonline+ihre.sz,SVRRbf,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_100,100,0.12910451702733727
0,Sat May 20 12:33:46 2017,Sat May 20 12:34:52 2017,bild+spiegelonline+ihre.sz,LinearRegression,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_250,250,0.11040675280410303
0,Sat May 20 12:33:44 2017,Sat May 20 12:35:41 2017,foxnews+nytimes+theguardian,Baseline,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_500,500,0.1182658707235916
0,Sat May 20 12:33:45 2017,Sat May 20 12:34:46 2017,foxnews+nytimes+theguardian,LinearRegression,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_250,250,0.09996391294902264
0,Sat May 20 12:33:45 2017,Sat May 20 12:36:02 2017,foxnews+nytimes+theguardian,SVRLinear,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_250,250,0.10808459639220257
0,Sat May 20 12:33:45 2017,Sat May 20 12:35:48 2017,bild+spiegelonline+ihre.sz,SVRPoly,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_100,100,0.14346638445325144
0,Sat May 20 12:33:44 2017,Sat May 20 12:38:10 2017,bild+spiegelonline+ihre.sz,SVRPoly,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_250,250,0.14342566555770833
0,Sat May 20 12:33:44 2017,Sat May 20 12:35:46 2017,bild+spiegelonline+ihre.sz,RandomForest,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_250,250,0.11658610566681953
0,Sat May 20 12:33:45 2017,Sat May 20 12:38:09 2017,foxnews+nytimes+theguardian,GradientBoosting,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_250,250,0.10098892355059763
0,Sat May 20 12:33:46 2017,Sat May 20 12:41:48 2017,bild+spiegelonline+ihre.sz,KNeighbours,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_1000,1000,0.11606554349631965
0,Sat May 20 12:33:44 2017,Sat May 20 12:36:54 2017,foxnews+nytimes+theguardian,RandomForest,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_500,500,0.10802350655201587
0,Sat May 20 12:33:44 2017,Sat May 20 12:37:31 2017,bild+spiegelonline+ihre.sz,SVRLinear,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_250,250,0.11835730994310174
